0,1,2,3,4,5,6,7,8,9
-5.231321025909476,-6.708865931061397,-7.7057706332223885,-8.302983940123564,-9.023793237390727,-9.016827340857544,-9.283763349218379,-9.447269087931108,-9.670154301417886,-9.963699661539499
-3.7300799921759853,-5.027279306606615,-5.230617785239487,-5.1867976330990775,-5.574646384435112,-5.129366233491828,-5.123421773686868,-5.119071535975251,-5.361906539404566,-6.829185888170502
-4.852938568348075,-6.006980328805151,-6.699177817271142,-6.936742473204325,-7.270612927791017,-7.014214230897854,-7.039231360454769,-7.07337600491528,-7.345519768015708,-8.703676821451056
-3.803377336849903,-5.752469367826851,-6.557724633464709,-6.8715872016826225,-7.281049278459555,-7.211510012330488,-7.339927110434528,-7.385152161952959,-7.659665160944492,-8.897247223463465
-4.277320262269966,-5.37628368841632,-5.684680655741217,-5.701643058095244,-6.313769428422921,-6.1500599302693395,-6.281422394788363,-6.474071989812206,-6.874022799305741,-8.311984008832127
-2.6065724354884603,-4.152390173657781,-4.458738199581578,-4.777937942123433,-5.119128602344743,-5.012565461060659,-5.231415389041739,-5.189961781842566,-5.529987344779973,-6.005950837304188
-3.544477435312915,-5.024675341962013,-5.322486867147359,-5.50928102701639,-5.878116662910829,-5.675524800450985,-5.767478569205099,-5.817013069441699,-6.090966357755591,-6.983289642202451
-5.3020274958317035,-6.524383334748025,-7.445841090079502,-7.646382945461442,-7.963098982516694,-7.849830915148482,-7.9589058953969625,-8.100286532879313,-8.218860140200858,-8.606775665731549
-5.314109226017433,-6.481731466911636,-7.356589875247429,-7.739202870284506,-8.150083321603923,-8.17095000175058,-8.546797849111096,-8.759339591336197,-9.079348552171641,-9.409832774505096
-5.640522302024059,-6.665579456003023,-7.305414116195356,-8.037153842716837,-8.536398723358102,-8.597326037725443,-9.080231691456667,-9.247269238123183,-9.435215780226159,-9.613247441205068
-5.472235591925076,-6.485918969185195,-7.431250999810344,-8.124692043116701,-8.5943181468789,-8.656717556769719,-9.167597428761663,-9.301869789911452,-9.44538313443466,-9.654203567768032
-7.5934758181939594,-8.596203686976681,-9.059615294590136,-9.606932963438906,-9.603352406581186,-9.903884530238248,-9.903524667415782,-10.191207589404971,-10.207561142158314,-10.968347322467233
-6.300729304906038,-7.5991921466633645,-8.090845494315628,-8.283786341738903,-8.472258312016033,-8.518053308617255,-8.89065467165524,-8.948893711904294,-8.869111149844736,-8.77816764258497
-4.501407901612062,-5.845696947891709,-5.998086913866391,-6.038292065517465,-6.4213403110573966,-6.368415574297791,-6.663034078361377,-6.855171584049641,-7.195799913101316,-7.561015527315287
-4.94316309254552,-6.199182859509284,-6.469703118618629,-6.712114011881627,-6.92573300550003,-7.101493450005788,-7.3620762738059256,-7.61298809695456,-7.977364048007078,-8.664474500957267
-8.283145779350207,-8.94648414430995,-9.474387241323583,-9.635419916602556,-9.842617035502737,-10.189145754551141,-10.42733620598762,-10.474687081900496,-10.926050939424925,-10.947818874073151
-4.7678301565382695,-6.17441919956991,-6.404151059011084,-6.512579168126287,-6.890726916276275,-6.87290214327976,-7.170119197441693,-7.490708477102062,-7.896461019239049,-8.32907101455801
-3.9552878050204305,-4.8138072377667065,-5.593290406502707,-5.859707342220217,-6.399555564248305,-6.075005236554837,-6.198694732621294,-6.304508842740539,-6.655683410582617,-8.063058651035934
-3.701922042626153,-4.894498680625212,-5.329877157359584,-5.449342848199053,-5.784858614095411,-5.694316222890424,-5.829790680450371,-5.928293719197243,-6.03956376168823,-6.57229897399609
-2.2348257050434195,-2.7607678872301125,-3.3728235041985495,-3.703187869656025,-4.26698858106274,-4.116106257557715,-4.292150549610903,-4.430298613294833,-4.567475842303269,-5.027919288180603
-3.486362757619279,-4.685286234521456,-5.227188574457785,-5.317784106688959,-5.792455606128675,-5.544866294483482,-5.719768736936274,-5.7406787998600795,-5.890984957968805,-6.474104504634084
-4.153640755936282,-5.69880083057092,-6.1166724764489295,-6.167921426514804,-6.472069031382014,-6.339090043968142,-6.526010414933058,-6.703739223129953,-6.797739418196394,-7.23478090420556
-3.531056717963753,-4.302173557799215,-4.524834758067989,-4.660147199579141,-5.455675041840461,-5.125447926418267,-5.421004705545497,-5.376785672432472,-5.658991212140918,-6.17888366578243
-2.7050226002323967,-3.698246316506623,-3.9536970671918534,-4.088514445999235,-4.655766719658975,-4.548830692235223,-4.683211717131361,-4.802649551877701,-5.042737088061427,-5.510436059774363
-2.434376668169186,-3.1742122916863407,-3.601817687109241,-3.725434167709922,-4.042699604233751,-3.707591733348641,-4.369147314535664,-4.849187150681541,-4.908192957203897,-5.289069481989718
-7.7531901278543645,-9.274896303114847,-9.598275306258303,-10.066205519376426,-9.70964170500108,-9.893165036902023,-10.650248848535009,-11.01287135349723,-10.283873158703283,-9.87266262837896
-6.711500164755416,-8.344352276023585,-8.634629902150907,-8.637224304690038,-9.290210463083397,-9.233619595559118,-9.46904936941914,-9.61613880942771,-9.930522620524625,-10.23160347650045
-4.899117424436136,-6.199760608453387,-6.328574351918384,-6.350407709762203,-6.662940959610854,-6.6589057484551155,-6.843614092921845,-7.107262239963827,-7.353578606719625,-7.8464374791674905
-7.296570506006197,-8.206741034832273,-8.193356911483285,-8.328597728779119,-9.735180881293408,-9.429021654219186,-9.72289238585229,-9.870165519000743,-10.415717116587622,-10.424351851725143
-8.224660811631855,-8.81765351346851,-9.365275998364167,-9.355268440974813,-10.182760419318559,-10.0862689625659,-10.118529058181673,-10.091931468261338,-10.789320905056853,-11.554086274923018
-7.03053846165891,-8.835202135069787,-9.086202991956181,-9.631917494528725,-9.965522601028683,-10.125461918142918,-10.547445073125878,-10.41235770476223,-10.219186100355472,-10.215022754664842
-6.823244163919939,-7.520883146461426,-7.767904756916059,-8.048866596203661,-9.317471198524972,-9.045116919786343,-9.670292489754127,-9.884270945319905,-10.149344881639848,-10.308622896482767
-4.6920690181348705,-6.032891063415052,-6.097307170827162,-6.205860669341548,-6.608572410092556,-6.4225543995132535,-6.7380707841186025,-6.918535997582997,-7.287214987404197,-7.605184686271961
-7.892889293868653,-9.032649881160024,-9.22975788496286,-9.390448205181535,-9.885441017675404,-9.987889391499989,-10.582588081135297,-10.584428852313788,-10.521179545844294,-10.6435573212488
-8.234112127567384,-9.216978515346879,-9.36122463671977,-9.890504928246203,-9.769928093823102,-10.114755865091743,-10.795802602666638,-10.863244409452319,-10.595270063916713,-10.326066936850593
-7.288291135306252,-8.701473363782476,-9.411790999849204,-9.551261351099926,-10.051905026838584,-9.772667062345938,-9.96763424661375,-10.19476429683395,-10.23455381321165,-10.607661755939805
-8.551841907304466,-9.594029150144813,-9.747405030048505,-10.399680575815523,-10.713842964154145,-10.413484834301757,-10.513674228036647,-10.891117328315444,-11.116102781319734,-12.174044175522281
-7.784262689360262,-9.092418746700506,-9.320120195583014,-9.607048887241346,-9.586865414666399,-9.845183135650037,-10.298889043851075,-10.581497054469358,-10.073873905315375,-10.031272827319922
-5.137947394938824,-6.308462011238117,-6.521265545505579,-6.840227614359688,-7.146918222343745,-7.163162221436021,-7.559523808040822,-7.786763717907658,-8.114153493338511,-8.538875800635807
-5.283712146353675,-6.430288390753285,-7.35157550591865,-7.758813955384006,-8.262120479765514,-8.104264039670301,-8.431091689758995,-8.638915838079667,-8.87333700916237,-9.330459641932705
-4.797827974404543,-6.1457650007252225,-6.526679255831163,-6.629711792745843,-7.0331617616103586,-7.042710900961832,-7.331250928495432,-7.616474724883156,-7.919286555752979,-8.420602560757906
-4.655126572771782,-5.8856637975068935,-5.890695513122562,-5.907782681154109,-6.374123145582791,-6.3392277223769105,-6.629230652126221,-6.9302677184855455,-7.298381496996268,-7.808289545710879
-4.955020486914522,-6.978585181564219,-7.907390305226571,-8.452714771384162,-8.904631913661351,-8.717962155447312,-9.338863056551915,-9.558376404923399,-9.934038626223032,-10.181814816464076
-5.350045144472609,-6.381136576715036,-7.134389641952168,-7.4699002156210526,-7.964572331010764,-7.857971612663074,-8.174590159547297,-8.431853759447117,-8.748538254705,-9.28631229641814
-8.961062063569026,-8.952339805030489,-9.178817700277607,-9.540198412904044,-9.64720780081723,-10.140893128564421,-10.524083497651299,-10.9065794265623,-11.059374518373623,-11.24733005216072
-5.013998726237709,-6.917550115293363,-7.831453443500223,-8.41896329411996,-8.95046991460277,-8.735835365850015,-9.269283706011878,-9.582358435535204,-9.871100457640924,-10.078463626912608
-8.393920647962062,-9.346635932877563,-9.9835555106915,-10.844819333152866,-11.517050042820046,-11.193748980326417,-12.298439629208078,-12.34319653442027,-12.618239387075278,-12.420958534621535
-8.556875376872929,-9.845852820498145,-10.237307341278372,-10.926215617529103,-11.026415923949031,-11.071339558791202,-11.824485163950598,-11.545773231760478,-11.635898579406925,-11.465745932048328
-8.767821645888942,-9.247854016114921,-9.66706600391935,-10.28710560416055,-10.85812872614373,-10.855787568329273,-10.902472833807535,-11.357147589835327,-11.247343976584697,-11.0809590449194
-8.791811935654044,-9.195685095203093,-9.955181815533262,-10.188463636780183,-10.395615009461272,-10.46979998816791,-10.76376451995634,-10.990107712081352,-12.080922644360788,-11.82698626608966
-5.342166020797032,-6.445611274761312,-7.519572328467697,-8.216401371126494,-8.805968476416481,-8.685551314167421,-9.264793242434319,-9.531820537916532,-9.85355598585579,-10.147794690081378
-8.07028959608063,-8.680803769102281,-8.367437103249832,-8.47879597815579,-9.638940289614181,-9.101453367535653,-9.453216542582107,-9.94853457018551,-9.960869907827066,-10.86826989767561
-5.183461994705055,-6.130778140449793,-6.3036828978310835,-6.487947370934773,-6.911651164946355,-6.879423819763612,-7.177160505180225,-7.502885556189092,-7.803634163788965,-8.335356846032024
-5.181531382672743,-6.681424731593182,-7.685737492122965,-8.1395042772959,-8.594815667540876,-8.599141374051952,-9.025038703235573,-9.332787787666964,-9.654880304478983,-9.917917251237615
-7.965571417621164,-9.187126544366539,-10.219830842542752,-10.688206574768877,-10.651479804970982,-11.28864262324532,-12.29604599796185,-12.256732483447507,-11.691713302569157,-11.08087021494421
-7.911762979643221,-9.647325745386826,-10.248839817295835,-10.617465784513723,-11.560862384331505,-11.156002108777594,-11.600392812966946,-11.970487029562946,-12.301581316882624,-12.62491864671086
-7.997903168943473,-9.221910445670243,-9.855257174178378,-10.556763860158924,-10.934021893570716,-10.837264400897974,-11.509789675122141,-11.262379187272293,-11.371187341328538,-11.243001856605794
-5.09892481243684,-6.631923681700606,-7.384527791892562,-7.459563721734247,-8.028352177558421,-8.008240946034805,-8.384845569026478,-8.72202922798488,-9.032448069841452,-9.564268240426383
-5.088049387331864,-6.349959009154849,-7.3155852338426355,-7.532510461298243,-8.087112509879393,-7.993224084600266,-8.356248846870331,-8.650407454674632,-8.947081659702778,-9.29683918384522
-7.900478909737754,-8.483164213161087,-8.583933870738681,-8.398534178690351,-8.961613268442571,-8.855647424725797,-8.914642452467914,-8.777094139892437,-8.850296404195111,-9.50888020147981
-5.229021292890282,-6.1394826632314965,-6.33504872880503,-6.631496552444423,-7.118192295244605,-7.050813902996136,-7.3641060693733715,-7.690353488844209,-8.008922999813873,-8.532386016642459
-8.411431143439014,-9.345862688878226,-9.714080967619745,-10.49382520119072,-10.609991203003622,-11.000332474474163,-11.641420917795019,-11.677864820214179,-11.417206302317554,-11.169616087323242
-6.924114964646726,-8.360563902396562,-8.273804334481698,-8.511104201552277,-8.356310253381492,-8.784134082474633,-8.85992240074493,-9.59427678032829,-10.012483542448663,-10.108149134127874
-8.087959314240562,-8.966511991523085,-9.615441771298554,-10.445259187119486,-11.043192069272044,-10.996539298733033,-11.539296930315766,-11.559998161864778,-11.704132096383942,-11.892310362533793
-6.616250169519726,-7.433101603799567,-6.360895976312566,-6.315997967167984,-7.042328418237126,-6.618177423626649,-6.704383611311026,-7.1228542285978325,-7.5589924562243676,-7.936570425915021
-5.553463708663585,-6.570277714450955,-7.436771739851452,-8.171156619775994,-8.68703131485664,-8.634260172705915,-9.21336816403722,-9.493134364510098,-9.826568797769903,-10.08159662925408
-5.066987064235639,-6.292155276549181,-6.682180246362742,-7.042185100225655,-7.442006284887035,-7.356488580412785,-7.733154256188326,-7.951108268514156,-8.26270900939838,-8.807287455425435
-5.350631477200168,-6.587028777187234,-7.510532084789127,-7.81327455421958,-8.351629268109559,-8.158933778943021,-8.588339103093507,-8.831404949229782,-9.184827980788642,-9.639372371356796
-4.923721115948385,-6.022339755772468,-5.633197341041922,-5.726287268481669,-6.337123771230443,-6.048512792546889,-6.3953412245113945,-6.655530719174652,-7.0810926950017805,-7.661903846729537
-4.6749269688778075,-6.219505335640893,-6.524276028811069,-6.577503528892307,-7.0105912183090995,-6.9921222368905065,-7.3205981454737215,-7.596843046734964,-7.920784399861708,-8.460496864629384
-7.846107286728244,-9.328609553062277,-9.683843930316167,-9.527334393173556,-10.680271264730179,-10.117485045964337,-10.624372342916118,-10.429978205128855,-10.669276762350774,-11.412271444041993
-4.978873331133108,-6.28669507063169,-6.513810008031184,-6.7119869616853824,-7.1291065479648665,-7.055979468739551,-7.3236025579792745,-7.5450174956267055,-7.836310273745779,-8.32077478476165
