0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-3.8134399292889674,-4.739176180041286,-5.103516681478987,-5.491065612254034,-5.725472484079778,-5.844816084111771,-5.914781737999523,-6.176456860611186,-6.441098353455474,-6.664085711556333,-6.963160565431302,-7.198458856462452,-7.373263113275787,-7.506178443772496,-7.674345094845746,-7.787913784877648,-7.831753832665856,-7.941643018314411,-8.03423635892858,-8.075470420009477,-8.113100190667724,-8.123802196316332,-8.171696042782637,-8.754893627843602,-8.784955428740298,-8.265591258569955,-8.226050488543756,-8.19224150721815,-8.189907181308053,-8.320293592021613,-8.271216597876213,-8.24591845961277,-8.359171334313938,-8.27798479986818,-8.254658934373632,-8.357429233610398,-8.325775281005425,-8.378391003888536,-8.40264935172017,-8.319836638222394,-8.415701618246404,-8.469400735943829,-8.635891180424773,-8.7949340748264,-8.919998492313345,-9.168524707198388,-9.387980222865078,-10.404309784597265,-10.590590723354543,-10.062003635266482
-3.2269252067727443,-3.9440657299365016,-4.075559989787432,-4.152915070290103,-4.637050471130139,-4.861830089682905,-4.9591936954222176,-5.06811577113841,-5.187205315906866,-5.295321832121184,-5.39810276104525,-5.522018487443242,-5.630583797872035,-5.793691395447694,-5.790756910108064,-5.868646378494231,-5.990171599808035,-5.863017737980813,-6.000065070072189,-5.99871212792725,-5.937211716666913,-6.043013048551504,-6.06780961307869,-6.964807563353447,-7.030767978709476,-6.17766254269022,-6.015313191430139,-6.223719325509485,-6.175997677691994,-6.21487748480361,-6.341703341075027,-6.2772788066237695,-6.327290865288909,-6.261683782596413,-6.428798007023677,-6.41077488474955,-6.4121803449101105,-6.45403955858291,-6.431392784582185,-6.452171569126645,-6.495507478633898,-6.582462526298118,-6.754484593926372,-6.902470361080296,-7.19176990608154,-7.408151391313077,-7.680952408200055,-8.653463798191577,-8.892156464446844,-8.398637607397413
-3.444711896943433,-4.148209250814172,-4.872522725295651,-5.420311855980591,-5.722325885080571,-5.817625566334837,-5.939371196980374,-6.209417222584089,-6.469808563639682,-6.7621572818918,-6.966019640678024,-7.144014953626922,-7.314947768838462,-7.469258392182286,-7.602651637369503,-7.700991097015311,-7.831161396765274,-7.927982331537764,-8.00418056453782,-8.043359648425415,-8.160535860035568,-8.178338363834184,-8.242465620742092,-8.733770337327384,-8.823210429500644,-8.401468282279627,-8.421207521580513,-8.448909210500037,-8.485169797959893,-8.537787271761859,-8.565636392641535,-8.638091611435023,-8.678023490317251,-8.715497444943514,-8.76373193606511,-8.799649925382855,-8.833052029882982,-8.912052069514424,-8.950058692929742,-8.966264381015947,-9.004177372805,-9.075565487196227,-9.103758513359168,-9.112433566656748,-9.172095653863613,-9.207120787885541,-9.232962559213597,-9.674441379579315,-9.712991899876675,-9.307581522408606
-3.4202936125981496,-4.264847741539653,-4.955828847560059,-5.443972062925808,-5.684434006888568,-5.711031947771434,-5.955133042621142,-6.23961850935174,-6.448000591966091,-6.630613386878743,-6.779037312037003,-6.950890632384994,-7.113663055634954,-7.30709885925386,-7.393004076303498,-7.46702800574068,-7.633934652540173,-7.744330002696042,-7.823058468275731,-7.912052115341643,-8.005127957658495,-8.064031792465387,-8.106480256284176,-8.652878679029422,-8.641983173733971,-8.227001683903998,-8.176095903323953,-8.199863577402478,-8.303470569281552,-8.419998575079513,-8.278979219888114,-8.386628213043789,-8.471112704999387,-8.50710991713774,-8.53473465737029,-8.672077357868027,-8.67894165698747,-8.763764170478774,-8.640126509416328,-8.707184338945941,-8.861099470609451,-8.817458931213222,-8.878202213733873,-8.88062481333301,-9.091856192532527,-8.957875897717296,-8.957854522634879,-9.478830972788774,-9.509170297602031,-9.2419217585116
-3.5039780939175,-4.507894580629102,-5.241865583931804,-5.808412687052327,-6.027299033380795,-6.000505997959473,-6.4633476756184,-6.800300412595583,-6.978840943783955,-7.09819175454408,-7.219815387024312,-7.339766678155207,-7.499925278586175,-7.64400780764634,-7.807006633438472,-7.883945325711797,-8.021116369625823,-8.089084547114394,-8.19957208651358,-8.319224491778012,-8.400030930386338,-8.46676840948574,-8.573977475562186,-9.275714354331722,-9.367156470620232,-8.703729092686093,-8.787723395744546,-8.861512807200002,-8.901373515684277,-8.973954884408926,-8.96918652371543,-9.06348344685703,-9.057664673098742,-9.167103552619853,-9.147011787998766,-9.224389005594592,-9.275184413785173,-9.341332437564782,-9.379394927747008,-9.402417131045091,-9.496417598679189,-9.546740407216465,-9.526773066278297,-9.586753461860349,-9.662721290416822,-9.707405705594304,-9.71823759816087,-10.183683199411764,-10.248253742580733,-9.828078645640293
-3.6165286011092914,-4.691776208695116,-5.201306721419077,-5.694395106670844,-5.9227932209534675,-5.946014946906543,-5.992896877100762,-6.234932659570906,-6.44962300549922,-6.695288628847365,-6.981358995278751,-7.232143852476179,-7.374330954705693,-7.431077824278751,-7.557883861601096,-7.7137787142909096,-7.723962067806606,-7.806618692426867,-7.8593187813163965,-7.660590078525593,-7.56210889735942,-7.7600023078201845,-7.539785852680324,-8.097817245114667,-8.022569519626595,-7.666066553528766,-7.887173404185118,-7.856837992757656,-7.988250799670467,-8.17960291645284,-8.089338554105622,-8.204233549414306,-8.230485577409144,-8.32391567835432,-8.339996787233146,-8.29341148463179,-8.420603732748784,-8.454312261181444,-8.471919739284907,-8.514455173753692,-8.714734112833105,-8.546761009036038,-8.529640503848656,-8.622849072046357,-8.624479087785868,-8.714130122424166,-8.637714320624655,-8.980852694352263,-9.100173965538465,-8.637810946458432
-2.8516841880383272,-3.953674527997902,-4.438453506685498,-5.031355275481907,-5.155499948694196,-5.225378306099046,-5.3890576844563,-5.331662543099004,-5.428783478994581,-5.382185481648285,-5.375432002872813,-5.235033185163181,-5.439705331104583,-5.250915628974811,-5.266385007396418,-5.29530391202438,-5.266950131982217,-5.143063521137053,-5.307254386571221,-5.2419573997640265,-5.056773470194523,-5.268606436325627,-5.3228854629470135,-6.518339072699913,-6.743129108171253,-5.356170972300715,-5.245343607469399,-5.428904157703746,-5.402681395162326,-5.698595212643337,-5.602358337382178,-5.6591114740299915,-6.0146269488621416,-5.967963367824758,-5.816705587913289,-6.083085995183752,-6.098378186830835,-6.202260880592102,-6.12786673781949,-6.263078151226717,-6.446581837959667,-6.404692387133344,-6.550952556315516,-6.481482877861845,-6.609198332502037,-6.75165209096932,-6.8356202284317895,-7.79177147991224,-7.930593898002854,-7.063020541324408
-3.6351561928641942,-4.581860221273888,-5.169910582607739,-5.639143640445128,-5.9329037653975565,-6.06849930818078,-6.152962857459267,-6.351698555509184,-6.657103512906376,-6.8820341756099355,-7.109486955687605,-7.2843347581427444,-7.495662477757459,-7.619937287629116,-7.726508436125615,-7.825534081029611,-7.893784829698469,-8.086360985960322,-8.05778680168843,-8.11552935147581,-8.103101099503547,-8.230762862408803,-8.217987110365328,-8.776937137459727,-8.899237272770376,-8.367971892794888,-8.397057964090454,-8.280340926277711,-8.396565873248498,-8.42765091584681,-8.53363476158951,-8.576960629772836,-8.470683147976892,-8.586681784603652,-8.499742901939786,-8.537260848401255,-8.705207552032329,-8.599012964290019,-8.712850913214032,-8.721028717455292,-8.847306862903615,-8.88932675438116,-8.764136532191074,-8.956920846857225,-8.887503679015877,-8.888119380368611,-9.085790466021866,-9.634403113091325,-9.62662993590136,-9.038173652088961
-4.007553126346386,-4.800757234728558,-5.16768388725379,-5.728690457334559,-5.998139043253685,-6.163596486480694,-6.308085319548405,-6.639530181994217,-6.822698959815631,-7.023590215894915,-7.224754699069477,-7.384732496498931,-7.46407909501206,-7.59985433730545,-7.6860317950771995,-7.777797539124703,-7.769030187396113,-7.856980793282886,-7.928945778244357,-7.8933252901012745,-8.008658785397799,-8.032039265739725,-8.111251206133309,-8.570857713685886,-8.572880421052771,-8.113087047686202,-8.20136177531251,-8.191593517418905,-8.269528937932526,-8.270839002779004,-8.302249493604798,-8.343270704255962,-8.339729027421884,-8.449704191603262,-8.472995290463635,-8.511608787552863,-8.549854385183473,-8.622726327601836,-8.63908199662935,-8.715902592247042,-8.69254093278154,-8.73906920669774,-8.84634465851635,-8.880843639593571,-8.891401032710514,-8.93599526585032,-8.974711701315059,-9.867582740368846,-9.824321042385199,-9.09169183227039
-3.1378641302579733,-3.9672374462093147,-4.654275805223874,-5.234293269028617,-5.360028771881692,-5.415720559619705,-5.436272303839857,-5.45128542782778,-5.460166813989342,-5.507089105158599,-5.566326410583067,-5.587364254971829,-5.627234989564838,-5.667591048377503,-5.60713623023597,-5.6492734858552645,-5.6510108537289145,-5.686929891061133,-5.706370933524353,-5.6733930785654785,-5.730877758035458,-5.763957013985509,-5.777030663487891,-6.279234242836302,-6.437728175611924,-5.860447017778421,-5.887987052005551,-5.967411206912624,-5.979019569749886,-6.038508391743679,-6.114028474877258,-6.155683582378078,-6.189317700781015,-6.262669789249329,-6.314479054941487,-6.3428544063262855,-6.379321763483051,-6.461869048539164,-6.560840580490837,-6.567358011378746,-6.588292407635503,-6.660264785710947,-6.716894617435757,-6.78556534582211,-6.875563830778087,-6.879068363699461,-6.91346955609998,-7.497281416726837,-7.45272271107727,-7.0348550592502175
