0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-3.33277307882365,-4.248660306399414,-4.814981145609159,-5.212921868016807,-5.348621534278309,-5.369862217349032,-5.49442367352913,-5.67009884160603,-5.791484674904052,-5.804854863128947,-5.95381998523103,-6.025594215826626,-6.097813734672061,-6.252405897900584,-6.295693463638221,-6.288920556284813,-6.313878883610739,-6.449486845630587,-6.6370318724999295,-6.731346040013622,-6.819888389941086,-6.8464996198773,-6.891853541773514,-6.904426612975558,-6.895658336613486,-6.880002181130479,-6.84104297840181,-6.7589043694742745,-6.652193200279687,-6.611465543263793,-6.654886225049034,-6.7201869552720295,-6.80182841252838,-6.940026839374103,-7.0997955216318,-7.1646218804165125,-7.213041774567967,-7.260076815396145,-7.286409300541683,-7.360386637417828,-7.4102774912549885,-7.426867959343922,-7.4655085797825995,-7.483619211583864,-7.506997794809428,-7.4842787475822155,-7.509897334210927,-9.726056823484107,-9.5365170321915,-7.561034633246863,-7.561420664278045,-7.530206839227527,-7.532682205506477,-7.536227214754411,-7.586272004273831,-7.566955255347633,-7.587830176400437,-7.5986770422629215,-7.632936285129815,-7.626740273395007,-7.61537933680266,-7.6431648860595045,-7.561678828831497,-7.622380380260387,-7.633857572370494,-7.651536600875354,-7.627786439672324,-7.64027520146493,-7.723643926901795,-7.69021661907739,-7.665076968095181,-7.679985824152134,-7.6613997419113,-7.6070790024614485,-7.688463807653728,-7.691850578662401,-7.708828558683054,-7.767674732299073,-7.717149362623473,-7.726329145092704,-7.668808110292086,-7.697525767818963,-7.746952498616526,-7.840263555388565,-7.893962667636427,-7.949451029688393,-8.055383096223057,-8.08090151107584,-8.305170326423458,-8.392933085724414,-8.535838818444121,-8.62113040288641,-8.730567071482373,-8.926117344201845,-9.07189070443095,-11.0229685684572,-11.180001192451165,-9.307107683265446,-9.45222531374594,-9.4802309022942
-5.413308733597076,-6.3612800459523635,-7.030941112677692,-7.337003041282315,-7.651426579515403,-8.061216495230275,-7.9009340415398155,-7.779482341723139,-7.662893150276059,-8.596328788852553,-8.258350136701592,-8.499521945023373,-8.651581303889625,-8.47289863727889,-8.868154968124355,-8.681970100620989,-8.92092373956197,-9.03915322323299,-9.166322367918793,-9.304695079354254,-9.554868063865293,-9.381045910522579,-9.2073489330979,-9.326534138116735,-9.112403755356892,-9.541089582658731,-10.112567708709939,-9.892460145327467,-10.093237432102818,-9.488959285159039,-9.7652318740319,-9.555577430791947,-10.09832052030916,-10.271975766253913,-10.268648568135468,-9.796327629389085,-9.990699165068623,-9.879680851191482,-10.146231883821251,-10.150004885074228,-10.152360522234028,-10.439688401069624,-10.590541301005509,-10.39954106750519,-10.355174290221775,-10.095640539401249,-10.350714521400388,-10.486148782821159,-10.743549428497923,-10.650736247126636,-10.489480810563803,-11.05100925223301,-10.729733626146897,-10.601752126576471,-10.195301806878552,-9.839658662601286,-10.114630146608288,-10.220446326511613,-10.474402340038347,-11.264448728410393,-10.813110051622077,-10.809896300822055,-10.180492474287494,-10.058433379634993,-10.324858031500591,-10.609212547362015,-11.342642909270507,-10.81609830764142,-10.44151652111723,-10.33187848980888,-10.243169045319002,-10.482749785178834,-10.765502318329668,-11.5058792405559,-11.270913258069054,-10.481867132993802,-10.35205182367163,-10.248055512075194,-10.525788569776237,-10.748838721732547,-11.478356796894314,-11.46475597773046,-10.541536623837777,-10.249359435006285,-10.261778029528939,-10.472637125586601,-10.800935357819352,-11.551350073053039,-11.959768419292748,-10.945158289348583,-10.73690280798847,-10.501787958388512,-10.433269853075275,-10.480588965158363,-10.673929466126145,-10.775597460754303,-10.805181810784275,-10.855756978574028,-11.130863774123927,-11.124872879857017
-4.245142067545999,-4.865466579272173,-4.900103610097959,-5.065319632469506,-5.08247953332244,-5.180290187380619,-5.241499887915896,-5.241717117502916,-5.362959674153207,-5.389770378811775,-5.611417707985259,-5.711418132167058,-5.953359355175343,-6.1045534958794265,-6.265098107723547,-6.508850440311018,-6.725228718174446,-7.144888377550032,-7.29045028640621,-7.0557500133597415,-7.094309461230995,-7.179028309209775,-7.0437801377924885,-6.899194545631833,-6.72817312561163,-6.776033847253024,-6.82142887010613,-6.94152315590618,-6.950618054426588,-7.030325693046209,-6.8981152635879,-7.098956262131024,-7.413823338547852,-7.6247580608851,-7.717762291425835,-7.491687927823365,-7.598212109709821,-7.7523479667413255,-7.835668865600165,-7.772207817012893,-7.435934332228599,-7.3632713676309836,-7.542920155843302,-7.539400141416234,-7.568339598803104,-7.478348863620483,-7.353490220252556,-9.010169191902554,-8.545716908303868,-7.802167942460528,-7.8592764279709515,-7.749962240418791,-7.766421883116959,-8.029286259207357,-8.094610802519178,-8.101888213300276,-7.835927800369333,-7.6938896746685295,-7.982973111768234,-7.9722100705247465,-8.001641138838806,-7.983792017718712,-7.813300999969467,-7.813338022926979,-8.038809302807552,-8.221358491984555,-8.411307691597061,-8.3719422948254,-8.238038775333186,-8.336488844849535,-8.315266601550956,-8.298124620184153,-8.330605252422036,-8.375757154551708,-8.570163421206075,-8.434648947408993,-8.354323329680842,-8.271164768068541,-8.019971024043464,-8.24567212247669,-8.338201007480858,-8.503601633520377,-8.407064157819027,-8.4638593689498,-8.427131418133568,-8.767724097248129,-9.123741114852905,-9.150117575738124,-9.046108281712451,-9.032438990045923,-9.287112877987573,-9.738041560693873,-9.857830509116935,-9.71707679515877,-9.576443352988194,-12.151123453598494,-11.823981157972257,-10.114720952469524,-10.14185918482457,-9.912805021949982
-4.664844112734766,-5.887123699379861,-6.5908827764463,-7.032039028457639,-7.250688077096898,-7.185304499663931,-7.051840443481185,-7.049375481827635,-7.012133898090646,-7.455954611052762,-7.79957985408128,-7.829125964179069,-7.93451489044,-7.869929127101002,-8.062190485663013,-8.153799759884796,-8.289819718368937,-8.367905980924519,-8.548383904988578,-8.545034287371493,-8.69149439537528,-8.661201190324034,-8.622535149494993,-8.908417712187891,-8.907668574740486,-8.970793714798507,-9.120020319371205,-9.102433747241433,-9.225733957911762,-9.29748666632107,-9.279779041096704,-9.391061173951872,-9.423675142330303,-9.548510045546157,-9.407457338833243,-9.665553292115598,-9.771000937189347,-9.678837015516368,-9.661625520118259,-9.733311273432964,-9.86928822892255,-9.80860052924341,-9.810926024632282,-9.875745254728027,-9.94621691401249,-9.833590867171111,-10.025233590286373,-10.206672990840257,-10.136727799928083,-10.080793584622256,-9.836460611212079,-10.107229279618172,-10.01417423616315,-10.026170824605586,-10.285279676829049,-10.166495889691445,-10.097801947981154,-10.141285535682178,-10.123168652052327,-10.319799672070769,-10.194078056838638,-10.37653598225421,-10.33101270490715,-10.270585380435099,-10.053516400604726,-10.234851276137524,-10.47670468840184,-10.27135689725572,-10.226699932021193,-10.321451600970063,-10.483743174756365,-10.432422168483084,-10.272498329616514,-10.296123124924799,-10.481563332516282,-10.385392143807907,-10.168867285121287,-10.252450537036886,-10.357096646565445,-10.425085134730448,-10.396276456192146,-10.279957004590848,-10.53509650546205,-10.389610020562804,-10.31197871915042,-10.437933866722917,-10.681642894608295,-10.490038078795124,-10.496175318685356,-10.616738506234238,-10.805367440092763,-10.611957091196432,-10.551989388419578,-10.938884659286368,-10.598679376789155,-10.725819535814532,-10.84534466594132,-10.692995357766591,-10.549636265816101,-10.961783826409407
-2.372204524157082,-2.8197665726674064,-3.4695026078686215,-4.234017883398855,-4.718967699363678,-3.97305044087562,-4.3384127636392,-4.484670290516888,-4.772755980821424,-5.237093561931091,-4.986094373219685,-5.737273422432726,-5.825518523613772,-5.746716909713333,-6.3904551565560075,-6.403142758041762,-6.50957163977994,-6.0751354425321376,-6.611448841420601,-6.749608991632394,-6.023744215513617,-6.429917245812658,-6.485162039840201,-6.974566322787026,-6.899722206384878,-7.138927753495151,-6.928159279029833,-6.600862582780119,-6.661876121572153,-6.928095032020923,-6.770579265318436,-7.017729415991648,-6.915664369852168,-7.457541252517627,-6.84940686201249,-6.816148458111171,-6.81827170359985,-7.155084487229337,-6.958796360505015,-7.994646242186774,-7.723400437966523,-7.206283780956179,-6.958920478162818,-7.230585133589936,-7.531417284600012,-7.401557005822392,-7.263604230883145,-7.5629488997151375,-7.530520543314533,-7.577539024441024,-7.420489631986872,-7.722180685100595,-7.423933198486722,-7.664018636465896,-7.607702345385608,-7.57911031237927,-7.546004851659029,-7.229561027847838,-7.401215241438785,-7.5694034411327245,-8.57179529420095,-7.1321318446058,-7.849268075990564,-7.286231139488565,-7.130797938606293,-5.574230078394546,-5.559690914090584,-6.457497662046979,-7.554388776603357,-7.851178932844789,-7.986811111875377,-7.84153238568008,-7.905053425285273,-7.862063047896703,-7.927285565869633,-7.959480998219827,-7.704350769281913,-8.690599096977769,-7.561523320994644,-8.426876963654731,-7.56020700920347,-8.408517748953253,-7.565517757900011,-8.040062779091958,-7.586593735745158,-8.820953480622704,-7.748621241598185,-8.349443148963754,-7.916274164968551,-8.082633914398693,-8.51745099177173,-7.623943730914645,-9.151022205491538,-7.834780276036028,-7.7962382701339825,-8.064363404738815,-8.082802187940723,-7.830106418885835,-7.606677318754861,-8.345127306324306
-4.91494698234158,-6.253050895917328,-6.616842895498923,-6.890689431827536,-7.201146764549937,-7.349945517682778,-7.514057800952878,-7.221481417461618,-7.419908047821172,-7.4876741635040265,-7.646001703704403,-7.536313935278709,-7.698635365658389,-7.680784564284413,-7.724827629520103,-7.898932872114366,-7.995233361601144,-8.158981199689778,-8.116316238732537,-8.526761192612645,-8.45598099118242,-8.373823152127725,-8.606344897197877,-8.705685333080616,-8.785593372413583,-8.835591529271245,-8.94588588399197,-9.024300506153923,-9.08407118313086,-9.257525182506793,-9.27694514313692,-9.229842982921339,-9.53038205345658,-9.215584616310327,-9.433103928885254,-9.568427811966156,-9.733153341533999,-9.758673977660743,-9.838512845132993,-9.783898742453857,-10.076139473259413,-10.017225122927574,-9.782361970159096,-10.043438681553503,-9.976743855007769,-10.003789346734079,-10.052562001720956,-10.46651655219275,-10.60343014555472,-10.08249081607199,-10.229828308288372,-10.205308998257294,-10.089154703722548,-10.291231960399031,-10.23849936008434,-10.335695577026188,-10.238891657631816,-10.404958557756117,-10.159086769118856,-10.278053347908498,-10.41135418479814,-10.47965754392795,-10.26709469719934,-10.304994210268365,-10.267230393624825,-10.505549149726694,-10.39237212249935,-10.41392808515727,-10.353874093360968,-10.59964580343357,-10.374278949386028,-10.389687615701726,-10.459079567344387,-10.526948032972195,-10.35182432038611,-10.457926200528343,-10.389163224928607,-10.518201462461302,-10.638898551180999,-10.39701387143247,-10.640152469997394,-10.590156369116663,-10.652334701466456,-10.695347211195932,-10.648103274244646,-10.83232213249483,-10.88127878813115,-10.839748870557228,-10.945880540228181,-11.069109925903033,-11.00424095798875,-11.061794856931439,-11.15312131172557,-11.110852426749917,-11.59163754461635,-11.55416369688493,-11.619924865310232,-11.365586345273703,-11.516903499467535,-11.894124165361387
-3.75535364319593,-4.064588424305729,-3.5479943244573175,-4.322573318896675,-4.675594851394458,-4.534216776795091,-4.964451597404887,-4.86922167545108,-5.542470575727334,-4.915529855837121,-5.409338119033543,-5.433644187882352,-5.174319245755551,-5.549601192424719,-6.094246914039504,-7.107347998934702,-6.468743189843948,-5.689572202808692,-5.546510349726372,-5.932593086110022,-6.0573181840403585,-5.5572509443408515,-5.936348458395291,-7.4821733740175205,-7.301816391153311,-7.4597770907530725,-6.858953150975836,-6.611649385358118,-6.848759636857526,-7.600793468163,-6.971948837109057,-6.891916642113195,-7.2784869604398414,-6.419033421177707,-6.454104956465279,-7.143549299624709,-7.056106287572737,-7.839339332293808,-7.416679245990906,-7.271760228750691,-8.137967947494761,-8.437542425307814,-7.126616889127015,-6.796082138684826,-7.473969323261198,-7.11139430891596,-7.738230829398876,-8.821235351829595,-8.507923415441391,-7.530858052114898,-8.261251232805657,-8.301243896056697,-8.262071841192324,-7.525033705254296,-8.102113896528955,-7.930665821085031,-8.562049828227593,-7.17507502018882,-7.160701283749372,-7.790398952849636,-7.286653080886288,-7.6223184156934956,-7.256811468396204,-7.057550558992909,-7.7422691144679225,-7.581910219015377,-7.5038005693944445,-8.136302662774629,-7.969700146375642,-7.296642906512529,-7.841013502853226,-7.41209636072827,-7.4127141460804795,-8.214555673957673,-7.824063815521097,-8.072151893515512,-7.8409466270135,-7.887405963922838,-8.639790111193943,-8.74188795884956,-8.811575426632585,-8.543158351314254,-8.446063570309112,-8.683663583476669,-8.086861429188835,-8.053315915038457,-8.174568854511003,-8.044170846125066,-8.195544870601635,-8.08765079022269,-8.119732000758765,-8.221649042464675,-8.267394983241342,-8.472282069425697,-8.826652605130578,-9.758025287429136,-9.599407696162697,-8.83091838749639,-8.312525242529391,-8.40752353069057
-2.818151528242767,-2.905672444211043,-3.8083629275053994,-4.2419737549070335,-4.278267514641349,-4.423070607732035,-4.342628202423928,-4.741212170131524,-4.619271287901573,-4.820907106229469,-4.716626057765704,-5.441255939196241,-5.0932151656725395,-5.468461213915516,-5.190585908136611,-5.4798856999281895,-5.151679659552183,-5.598108115606003,-5.294012127693092,-5.854956843186098,-5.504528732240799,-5.927298015995597,-5.536673909651815,-5.790272459910432,-6.179901339660889,-6.456286303400438,-6.039148459354411,-6.0209908752141,-6.104489252089046,-6.029016077232967,-5.853879763235846,-6.107629642070487,-7.117396372316211,-6.611142357166986,-6.6429416268807016,-6.5459183206163285,-6.000389753497155,-5.881106157081757,-6.581910636991455,-7.101994769978257,-6.356455694916298,-6.109017511541575,-6.345324860203047,-6.879899351317195,-7.154994864968103,-6.644726806791723,-7.142529905991256,-7.867185649765559,-7.612701841279143,-6.822407747577583,-6.890912342776922,-6.834510501645718,-6.956331182748343,-7.274204441624732,-7.540016608814525,-7.2737913635344515,-6.9857636975694515,-6.402647552119077,-5.9976556183655,-5.997387856567829,-6.443117900372129,-6.683501815143374,-6.960287798736891,-6.425370823759301,-6.112101200038474,-5.785119195262603,-5.738195264383784,-5.751443573948585,-5.865425223565916,-6.214920160364835,-6.25552233122462,-5.772616231593025,-5.81665188292273,-6.329968559643729,-6.734052814790935,-6.620685326068101,-6.714311029604225,-6.642754922364806,-7.424613142190216,-6.665125939767259,-6.3272728434041055,-6.11245135257725,-6.430575427126999,-6.597782495576028,-7.3348397937662915,-6.801395510968446,-6.913439390648559,-6.741308371206714,-7.202065519335261,-6.9785047647385055,-7.364348147646679,-7.21711447440345,-7.695685251021172,-8.078679440848171,-8.923176291657112,-9.774485034946476,-9.403792022068581,-8.050324854517752,-8.780669403279564,-8.046270364985087
-4.818433413670515,-6.194309750013751,-6.7870109609468,-7.177669958316632,-6.968050377553444,-7.092701684371295,-7.083478317402429,-7.184725260782596,-6.938882868080956,-7.3793855495466705,-7.674023980668168,-7.797248723322973,-7.9175697932365985,-7.987173744024835,-8.011541624516385,-7.9547070329580825,-8.355271289148654,-8.450422451924277,-8.45056832949279,-8.587952672098725,-8.756962240317522,-8.830169559638291,-8.772605407110841,-8.904770502633278,-8.893984251443264,-9.009405300049005,-8.98951210729037,-9.184136209793767,-9.1096701767208,-9.263833886643402,-9.287038129826696,-9.477779038900183,-9.706074498617404,-9.567547116950864,-9.6594377533995,-9.782022219397989,-9.696499094252541,-9.939831782025324,-9.916500649916712,-9.958844981298446,-10.081037314490294,-10.021368825534333,-10.096699772332954,-10.076605619808005,-10.140368516736318,-10.20904580052138,-10.166612887241929,-10.991962284626112,-11.240397634413657,-10.20254076864722,-10.291949047076727,-10.310801285756904,-10.316982658465191,-10.260745999327883,-10.308452937444601,-10.418281629249122,-10.461582083907741,-10.354007074629195,-10.233324023463384,-10.299831201092633,-10.251795810086243,-10.349965754750931,-10.449263052218747,-10.408004225818088,-10.41983114332309,-10.4852545675276,-10.570698865755325,-10.325092222606234,-10.452206028585525,-10.385828320226352,-10.475371211942313,-10.467810926468708,-10.468135386962455,-10.523193936563123,-10.452077034853557,-10.340617181483372,-10.30163340865655,-10.446066377073835,-10.500815828371923,-10.488651992608032,-10.389067054806132,-10.539181620081255,-10.497673813850954,-10.593560667467392,-10.591185252723808,-10.698714235633792,-10.666397838569013,-11.027042108837493,-11.15054546831086,-11.036902870743038,-11.050887531093453,-11.068271390402343,-11.261213259833461,-11.345471031724388,-11.429552512255503,-12.38101629497712,-12.61150977350531,-11.565583974741344,-11.570628440856758,-11.529608333592767
-2.9087658840101223,-2.585276817915661,-3.107322912022091,-4.99786731907737,-4.072908739583046,-3.953263409943469,-4.638422829455206,-5.368001436016668,-4.889461564447881,-4.5415889076087295,-5.3803702608612,-5.9267260276452705,-5.019905632411895,-5.216712321603637,-5.867087556566869,-6.1691450601066125,-5.336041685597035,-5.577115492483574,-6.666729071144548,-5.867889148541349,-5.739832785186915,-5.94238247652772,-6.837785203872536,-6.173242885001906,-5.841407044937665,-6.418431584899079,-6.874195873163785,-6.23809868419235,-6.101875282462032,-6.838701762272142,-6.905300182958214,-6.232956850449088,-6.404213737827736,-7.052994828786669,-6.835001895375862,-6.3690267800943845,-6.758713440062973,-7.208890315284913,-6.759082756756325,-6.565484291627619,-6.811929426851956,-7.498074514859846,-6.7093708940336825,-6.8036411540987975,-7.037651586982047,-7.489813090234877,-7.507054273384601,-7.819434503770734,-7.838413670853565,-7.438180699505286,-7.102782734378375,-7.010729849027444,-7.670927527900152,-7.199315388286907,-7.016975712588929,-7.292430632664479,-7.638647123008515,-7.015679500538042,-7.271961406044864,-7.402032887697185,-7.383874202804803,-7.027554691708382,-7.056348809475709,-7.4119519261769415,-6.210005480142344,-5.93357969981699,-5.900718175382356,-6.397095365951201,-7.154744892124706,-7.291653088781534,-7.6593819095291105,-8.107044331973677,-8.735638685885242,-7.9280532174989355,-7.555865972986839,-8.300194492044481,-7.772327342176461,-7.757820022126372,-7.806057994863632,-8.506458842950803,-8.307394402317465,-7.780414902053206,-8.08495074105033,-8.335151772909523,-8.22968025105273,-7.72584458997649,-8.98165253946733,-8.288905122488762,-8.790697084562712,-8.344046063487342,-8.884225420979531,-9.582513993095569,-8.670508233048647,-8.588301320955837,-8.985648727024644,-9.281002373747064,-9.233862939626752,-9.35194457207303,-8.868737413827386,-9.052312897748694
